datetime,open,high,low,close,tick_volume
2010-01-22 20:00:00,1.611500,1.611950,1.609300,1.611150,240
2010-01-23 00:00:00,1.610300,1.610300,1.610300,1.610300,240
2010-01-23 04:00:00,1.610300,1.610300,1.610300,1.610300,240
2010-01-23 08:00:00,1.610300,1.610300,1.610300,1.610300,240
2010-01-23 12:00:00,1.610300,1.610300,1.610300,1.610300,240
2010-01-23 16:00:00,1.610300,1.610300,1.610300,1.610300,240
2010-01-23 20:00:00,1.610300,1.610300,1.610300,1.610300,240
2010-01-24 00:00:00,1.610300,1.610300,1.610300,1.610300,240
2010-01-24 04:00:00,1.610300,1.610300,1.610300,1.610300,240
2010-01-24 08:00:00,1.610300,1.610300,1.610300,1.610300,240
2010-01-24 12:00:00,1.610300,1.610300,1.610300,1.610300,240
2010-01-24 16:00:00,1.610300,1.610300,1.610300,1.610300,240
2010-01-24 20:00:00,1.610300,1.613600,1.608800,1.611450,240
2010-01-25 00:00:00,1.611350,1.612250,1.609700,1.610200,240
2010-01-25 04:00:00,1.610150,1.614300,1.609450,1.613850,240
2010-01-25 08:00:00,1.613850,1.617400,1.612100,1.614800,240
2010-01-25 12:00:00,1.614750,1.621400,1.612450,1.620650,240
2010-01-25 16:00:00,1.620650,1.626100,1.620250,1.624400,240
2010-01-25 20:00:00,1.624350,1.626100,1.623000,1.624550,240
2010-01-26 00:00:00,1.624550,1.626800,1.620950,1.622000,240
2010-01-26 04:00:00,1.622000,1.624900,1.619150,1.622500,240
2010-01-26 08:00:00,1.622550,1.626300,1.610150,1.611600,240
2010-01-26 12:00:00,1.611600,1.616300,1.609300,1.614600,240
2010-01-26 16:00:00,1.614600,1.617600,1.613500,1.614400,240
2010-01-26 20:00:00,1.614400,1.615050,1.613050,1.614250,240
2010-01-27 00:00:00,1.614200,1.615450,1.611950,1.612650,240
2010-01-27 04:00:00,1.612650,1.616050,1.610900,1.613950,240
2010-01-27 08:00:00,1.613950,1.622950,1.610650,1.622500,240
2010-01-27 12:00:00,1.622550,1.624400,1.618100,1.619000,240
2010-01-27 16:00:00,1.619000,1.620850,1.614500,1.617200,240
2010-01-27 20:00:00,1.617250,1.618150,1.613550,1.617550,240
2010-01-28 00:00:00,1.617550,1.622800,1.613300,1.621000,240
2010-01-28 04:00:00,1.621000,1.625450,1.617050,1.625100,240
2010-01-28 08:00:00,1.625100,1.627550,1.622400,1.624250,240
2010-01-28 12:00:00,1.624250,1.626050,1.612150,1.613550,240
2010-01-28 16:00:00,1.613550,1.614950,1.611200,1.612550,240
2010-01-28 20:00:00,1.612550,1.614450,1.611250,1.614150,240
2010-01-29 00:00:00,1.614100,1.615900,1.610950,1.614500,240
2010-01-29 04:00:00,1.614500,1.615300,1.611250,1.613900,240
2010-01-29 08:00:00,1.613900,1.617900,1.611950,1.613700,240
2010-01-29 12:00:00,1.613600,1.613750,1.602200,1.602450,240
2010-01-29 16:00:00,1.602450,1.603750,1.598550,1.599100,240
2010-01-29 20:00:00,1.599100,1.600650,1.597750,1.598830,240
2010-01-30 00:00:00,1.598400,1.598400,1.598400,1.598400,240
2010-01-30 04:00:00,1.598400,1.598400,1.598400,1.598400,240
2010-01-30 08:00:00,1.598400,1.598400,1.598400,1.598400,240
2010-01-30 12:00:00,1.598400,1.598400,1.598400,1.598400,240
2010-01-30 16:00:00,1.598400,1.598400,1.598400,1.598400,240
2010-01-30 20:00:00,1.598400,1.598400,1.598400,1.598400,240
2010-01-31 00:00:00,1.598400,1.598400,1.598400,1.598400,240
2010-01-31 04:00:00,1.598400,1.598400,1.598400,1.598400,240
2010-01-31 08:00:00,1.598400,1.598400,1.598400,1.598400,240
2010-01-31 12:00:00,1.598400,1.598400,1.598400,1.598400,240
2010-01-31 16:00:00,1.598400,1.598400,1.598400,1.598400,240
2010-01-31 20:00:00,1.598400,1.598400,1.593550,1.597100,240
2010-02-01 00:00:00,1.597150,1.597400,1.593600,1.593700,240
2010-02-01 04:00:00,1.593700,1.597850,1.593050,1.593050,240
2010-02-01 08:00:00,1.593050,1.594800,1.585050,1.587900,240
2010-02-01 12:00:00,1.587850,1.594550,1.586700,1.590250,240
2010-02-01 16:00:00,1.590300,1.596750,1.589950,1.595350,240
2010-02-01 20:00:00,1.595350,1.596650,1.594250,1.594400,240
2010-02-02 00:00:00,1.594400,1.597350,1.592200,1.593200,240
2010-02-02 04:00:00,1.593150,1.596950,1.592000,1.595000,240
2010-02-02 08:00:00,1.594950,1.595450,1.590200,1.593850,240
2010-02-02 12:00:00,1.593850,1.598450,1.592300,1.596650,240
2010-02-02 16:00:00,1.596650,1.599500,1.595200,1.597800,240
2010-02-02 20:00:00,1.597800,1.599100,1.596550,1.598850,240
2010-02-03 00:00:00,1.598850,1.600600,1.596700,1.598650,240
2010-02-03 04:00:00,1.598650,1.605800,1.598500,1.603350,240
2010-02-03 08:00:00,1.603350,1.606900,1.597750,1.597800,240
2010-02-03 12:00:00,1.597850,1.598200,1.591650,1.593400,240
2010-02-03 16:00:00,1.593500,1.593950,1.588600,1.589450,240
2010-02-03 20:00:00,1.589500,1.591850,1.587600,1.591400,240
2010-02-04 00:00:00,1.591300,1.591750,1.588050,1.590150,240
2010-02-04 04:00:00,1.590150,1.591150,1.586850,1.588100,240
2010-02-04 08:00:00,1.588100,1.588800,1.580500,1.582150,240
2010-02-04 12:00:00,1.582100,1.588500,1.575950,1.578100,240
2010-02-04 16:00:00,1.578150,1.579250,1.573000,1.575850,240
2010-02-04 20:00:00,1.576100,1.577200,1.574400,1.576600,240
2010-02-05 00:00:00,1.576600,1.577500,1.572600,1.574050,240
2010-02-05 04:00:00,1.574200,1.574600,1.566700,1.566900,240
2010-02-05 08:00:00,1.566950,1.573850,1.565350,1.572000,240
2010-02-05 12:00:00,1.572050,1.573150,1.560350,1.564350,240
2010-02-05 16:00:00,1.564350,1.564950,1.555800,1.560300,240
2010-02-05 20:00:00,1.560300,1.564650,1.559950,1.563800,240
2010-02-06 00:00:00,1.563950,1.563950,1.563950,1.563950,240
2010-02-06 04:00:00,1.563950,1.563950,1.563950,1.563950,240
2010-02-06 08:00:00,1.563950,1.563950,1.563950,1.563950,240
2010-02-06 12:00:00,1.563950,1.563950,1.563950,1.563950,240
2010-02-06 16:00:00,1.563950,1.563950,1.563950,1.563950,240
2010-02-06 20:00:00,1.563950,1.563950,1.563950,1.563950,240
2010-02-07 00:00:00,1.563950,1.563950,1.563950,1.563950,240
2010-02-07 04:00:00,1.563950,1.563950,1.563950,1.563950,240
2010-02-07 08:00:00,1.563950,1.563950,1.563950,1.563950,240
2010-02-07 12:00:00,1.563950,1.563950,1.563950,1.563950,240
2010-02-07 16:00:00,1.563950,1.563950,1.563950,1.563950,240
2010-02-07 20:00:00,1.563950,1.563950,1.557800,1.559950,240
2010-02-08 00:00:00,1.560050,1.562200,1.559050,1.560550,240
2010-02-08 04:00:00,1.560550,1.560900,1.553350,1.556650,240
2010-02-08 08:00:00,1.556600,1.562650,1.555550,1.557050,240
2010-02-08 12:00:00,1.557050,1.564200,1.554950,1.563950,240
2010-02-08 16:00:00,1.563900,1.565950,1.560550,1.561150,240
2010-02-08 20:00:00,1.561150,1.561800,1.556500,1.557250,240
2010-02-09 00:00:00,1.557150,1.561150,1.556850,1.560100,240
2010-02-09 04:00:00,1.560100,1.564650,1.559500,1.564350,240
2010-02-09 08:00:00,1.564350,1.564350,1.556100,1.557700,240
2010-02-09 12:00:00,1.557700,1.565050,1.557650,1.560850,240
2010-02-09 16:00:00,1.560850,1.574750,1.558450,1.568650,240
2010-02-09 20:00:00,1.568650,1.572850,1.568650,1.569300,240
2010-02-10 00:00:00,1.569250,1.571600,1.566800,1.567400,240
2010-02-10 04:00:00,1.567400,1.569450,1.565900,1.566350,240
2010-02-10 08:00:00,1.566350,1.576500,1.564900,1.565650,240
2010-02-10 12:00:00,1.565650,1.566200,1.557150,1.558700,240
2010-02-10 16:00:00,1.558800,1.562900,1.557600,1.558850,240
2010-02-10 20:00:00,1.558800,1.561700,1.557800,1.560700,240
2010-02-11 00:00:00,1.560700,1.564700,1.560550,1.564000,240
2010-02-11 04:00:00,1.564100,1.566000,1.560100,1.560700,240
2010-02-11 08:00:00,1.560700,1.565550,1.555900,1.563100,240
2010-02-11 12:00:00,1.563000,1.564100,1.558350,1.561000,240
2010-02-11 16:00:00,1.561000,1.571750,1.559050,1.569600,240
2010-02-11 20:00:00,1.569600,1.570750,1.568650,1.569900,240
2010-02-12 00:00:00,1.569900,1.570350,1.566250,1.567550,240
2010-02-12 04:00:00,1.567650,1.572300,1.566950,1.571550,240
2010-02-12 08:00:00,1.571650,1.574050,1.558300,1.561350,240
2010-02-12 12:00:00,1.561400,1.567800,1.558000,1.564150,240
2010-02-12 16:00:00,1.564150,1.568500,1.562750,1.566600,240
2010-02-12 20:00:00,1.566600,1.570750,1.566350,1.569800,240
2010-02-13 00:00:00,1.569270,1.569270,1.569270,1.569270,240
2010-02-13 04:00:00,1.569270,1.569270,1.569270,1.569270,240
2010-02-13 08:00:00,1.569270,1.569270,1.569270,1.569270,240
2010-02-13 12:00:00,1.569270,1.569270,1.569270,1.569270,240
2010-02-13 16:00:00,1.569270,1.569270,1.569270,1.569270,240
2010-02-13 20:00:00,1.569270,1.569270,1.569270,1.569270,240
2010-02-14 00:00:00,1.569270,1.569270,1.569270,1.569270,240
2010-02-14 04:00:00,1.569270,1.569270,1.569270,1.569270,240
2010-02-14 08:00:00,1.569270,1.569270,1.569270,1.569270,240
2010-02-14 12:00:00,1.569270,1.569270,1.569270,1.569270,240
2010-02-14 16:00:00,1.569270,1.569270,1.569270,1.569270,240
2010-02-14 20:00:00,1.569270,1.569270,1.564350,1.566400,240
2010-02-15 00:00:00,1.566550,1.568150,1.565350,1.566400,240
2010-02-15 04:00:00,1.566400,1.566800,1.561200,1.565600,240
2010-02-15 08:00:00,1.565600,1.570600,1.565100,1.570450,240
2010-02-15 12:00:00,1.570500,1.572050,1.564850,1.565250,240
2010-02-15 16:00:00,1.565250,1.567000,1.565200,1.566100,240
2010-02-15 20:00:00,1.566100,1.567000,1.565000,1.566450,240
2010-02-16 00:00:00,1.566350,1.568850,1.565350,1.568400,240
2010-02-16 04:00:00,1.568400,1.572600,1.568180,1.570950,240
2010-02-16 08:00:00,1.570950,1.572900,1.567050,1.569700,240
2010-02-16 12:00:00,1.569750,1.570450,1.562700,1.567450,240
2010-02-16 16:00:00,1.567450,1.579500,1.567450,1.578050,240
2010-02-16 20:00:00,1.578050,1.579300,1.577300,1.578400,240
2010-02-17 00:00:00,1.578400,1.579150,1.576200,1.576800,240
2010-02-17 04:00:00,1.576800,1.580800,1.575950,1.579900,240
2010-02-17 08:00:00,1.579900,1.581550,1.573300,1.576550,240
2010-02-17 12:00:00,1.576550,1.580650,1.570550,1.572350,240
2010-02-17 16:00:00,1.572350,1.572400,1.566600,1.568800,240
2010-02-17 20:00:00,1.568800,1.569350,1.566530,1.567850,240
2010-02-18 00:00:00,1.567850,1.568700,1.564050,1.566400,240
2010-02-18 04:00:00,1.566350,1.568150,1.561750,1.562100,240
2010-02-18 08:00:00,1.562100,1.563400,1.557500,1.559300,240
2010-02-18 12:00:00,1.559300,1.567550,1.555600,1.563950,240
2010-02-18 16:00:00,1.564050,1.564450,1.555800,1.562050,240
2010-02-18 20:00:00,1.562100,1.563200,1.540400,1.542650,240
2010-02-19 00:00:00,1.542850,1.546050,1.540950,1.542950,240
2010-02-19 04:00:00,1.542950,1.543600,1.538150,1.540800,240
2010-02-19 08:00:00,1.540750,1.542500,1.535050,1.538300,240
2010-02-19 12:00:00,1.538250,1.542650,1.538150,1.541600,240
2010-02-19 16:00:00,1.541550,1.547350,1.541150,1.546350,240
2010-02-19 20:00:00,1.546350,1.547650,1.544950,1.547000,240
2010-02-20 00:00:00,1.547500,1.547500,1.547500,1.547500,240
2010-02-20 04:00:00,1.547500,1.547500,1.547500,1.547500,240
2010-02-20 08:00:00,1.547500,1.547500,1.547500,1.547500,240
2010-02-20 12:00:00,1.547500,1.547500,1.547500,1.547500,240
2010-02-20 16:00:00,1.547500,1.547500,1.547500,1.547500,240
2010-02-20 20:00:00,1.547500,1.547500,1.547500,1.547500,240
2010-02-21 00:00:00,1.547500,1.547500,1.547500,1.547500,240
2010-02-21 04:00:00,1.547500,1.547500,1.547500,1.547500,240
2010-02-21 08:00:00,1.547500,1.547500,1.547500,1.547500,240
2010-02-21 12:00:00,1.547500,1.547500,1.547500,1.547500,240
2010-02-21 16:00:00,1.547500,1.547500,1.547500,1.547500,240
2010-02-21 20:00:00,1.547500,1.547850,1.543050,1.546850,240
2010-02-22 00:00:00,1.546900,1.549650,1.546100,1.549100,240
2010-02-22 04:00:00,1.549150,1.549350,1.544800,1.547050,240
2010-02-22 08:00:00,1.547050,1.550300,1.544750,1.547050,240
2010-02-22 12:00:00,1.547000,1.552050,1.544900,1.549100,240
2010-02-22 16:00:00,1.549100,1.549800,1.546050,1.548750,240
2010-02-22 20:00:00,1.548800,1.550000,1.547450,1.550000,240
2010-02-23 00:00:00,1.549850,1.552000,1.548400,1.551750,240
2010-02-23 04:00:00,1.551750,1.557500,1.551150,1.556300,240
2010-02-23 08:00:00,1.556300,1.557250,1.539300,1.540650,240
2010-02-23 12:00:00,1.540650,1.545400,1.540450,1.544900,240
2010-02-23 16:00:00,1.544900,1.547400,1.541050,1.544350,240
2010-02-23 20:00:00,1.544350,1.544600,1.540450,1.544250,240
2010-02-24 00:00:00,1.544300,1.546150,1.542150,1.545150,240
2010-02-24 04:00:00,1.545150,1.546300,1.541800,1.542700,240
2010-02-24 08:00:00,1.542700,1.547600,1.541350,1.544750,240
2010-02-24 12:00:00,1.544750,1.547250,1.540150,1.544800,240
2010-02-24 16:00:00,1.544850,1.546450,1.538550,1.539700,240
2010-02-24 20:00:00,1.539700,1.541900,1.539250,1.541300,240
2010-02-25 00:00:00,1.541450,1.542200,1.535250,1.535750,240
2010-02-25 04:00:00,1.535700,1.535800,1.531800,1.533350,240
2010-02-25 08:00:00,1.533300,1.534350,1.527150,1.530450,240
2010-02-25 12:00:00,1.530450,1.531450,1.524450,1.525200,240
2010-02-25 16:00:00,1.525200,1.526800,1.518800,1.524450,240
2010-02-25 20:00:00,1.524450,1.527450,1.523300,1.523850,240
2010-02-26 00:00:00,1.523900,1.528450,1.523500,1.527350,240
2010-02-26 04:00:00,1.527300,1.529450,1.524500,1.524700,240
2010-02-26 08:00:00,1.524700,1.531650,1.521800,1.522300,240
2010-02-26 12:00:00,1.522250,1.524600,1.515150,1.522400,240
2010-02-26 16:00:00,1.522300,1.526650,1.519600,1.524750,240
2010-02-26 20:00:00,1.524700,1.525300,1.522850,1.523470,240
2010-02-27 00:00:00,1.523630,1.523630,1.523630,1.523630,240
2010-02-27 04:00:00,1.523630,1.523630,1.523630,1.523630,240
2010-02-27 08:00:00,1.523630,1.523630,1.523630,1.523630,240
2010-02-27 12:00:00,1.523630,1.523630,1.523630,1.523630,240
2010-02-27 16:00:00,1.523630,1.523630,1.523630,1.523630,240
2010-02-27 20:00:00,1.523630,1.523630,1.523630,1.523630,240
2010-02-28 00:00:00,1.523630,1.523630,1.523630,1.523630,240
2010-02-28 04:00:00,1.523630,1.523630,1.523630,1.523630,240
2010-02-28 08:00:00,1.523630,1.523630,1.523630,1.523630,240
2010-02-28 12:00:00,1.523630,1.523630,1.523630,1.523630,240
2010-02-28 16:00:00,1.523630,1.523630,1.523630,1.523630,240
2010-02-28 20:00:00,1.523630,1.523630,1.512800,1.517950,240
2010-03-01 00:00:00,1.517950,1.520300,1.514350,1.516950,240
2010-03-01 04:00:00,1.516950,1.517100,1.509650,1.513450,240
2010-03-01 08:00:00,1.513500,1.518050,1.478050,1.487450,240
2010-03-01 12:00:00,1.487450,1.494850,1.485050,1.493950,240
2010-03-01 16:00:00,1.493950,1.501650,1.493650,1.500550,240
2010-03-01 20:00:00,1.500550,1.500550,1.496900,1.497150,240
2010-03-02 00:00:00,1.497150,1.497850,1.490400,1.491950,240
2010-03-02 04:00:00,1.491950,1.493900,1.485400,1.489550,240
2010-03-02 08:00:00,1.489550,1.498000,1.488450,1.496950,240
2010-03-02 12:00:00,1.497000,1.498900,1.488750,1.492550,240
2010-03-02 16:00:00,1.492550,1.498650,1.489800,1.494800,240
2010-03-02 20:00:00,1.494750,1.503100,1.494750,1.502150,240
2010-03-03 00:00:00,1.502200,1.507550,1.501100,1.504950,240
2010-03-03 04:00:00,1.504950,1.506050,1.497550,1.500450,240
2010-03-03 08:00:00,1.500400,1.506750,1.497650,1.505000,240
2010-03-03 12:00:00,1.504950,1.507450,1.502850,1.506700,240
2010-03-03 16:00:00,1.506700,1.513050,1.506200,1.509150,240
2010-03-03 20:00:00,1.509100,1.510700,1.508950,1.510000,240
2010-03-04 00:00:00,1.510050,1.510050,1.506950,1.508150,240
2010-03-04 04:00:00,1.508100,1.508550,1.502550,1.503150,240
2010-03-04 08:00:00,1.503200,1.510600,1.502200,1.507150,240
2010-03-04 12:00:00,1.507050,1.513550,1.503600,1.505350,240
2010-03-04 16:00:00,1.505350,1.506250,1.500550,1.502900,240
2010-03-04 20:00:00,1.502900,1.503900,1.502000,1.502950,240
2010-03-05 00:00:00,1.502950,1.506550,1.502250,1.504450,240
2010-03-05 04:00:00,1.504500,1.504750,1.500500,1.503100,240
2010-03-05 08:00:00,1.503050,1.505500,1.502400,1.503750,240
2010-03-05 12:00:00,1.503600,1.510050,1.499200,1.510050,240
2010-03-05 16:00:00,1.510050,1.516650,1.508950,1.515850,240
2010-03-05 20:00:00,1.515800,1.515800,1.512850,1.513400,240
2010-03-06 00:00:00,1.513700,1.513700,1.513700,1.513700,240
2010-03-06 04:00:00,1.513700,1.513700,1.513700,1.513700,240
2010-03-06 08:00:00,1.513700,1.513700,1.513700,1.513700,240
2010-03-06 12:00:00,1.513700,1.513700,1.513700,1.513700,240
2010-03-06 16:00:00,1.513700,1.513700,1.513700,1.513700,240
2010-03-06 20:00:00,1.513700,1.513700,1.513700,1.513700,240
2010-03-07 00:00:00,1.513700,1.513700,1.513700,1.513700,240
2010-03-07 04:00:00,1.513700,1.513700,1.513700,1.513700,240
2010-03-07 08:00:00,1.513700,1.513700,1.513700,1.513700,240
2010-03-07 12:00:00,1.513700,1.513700,1.513700,1.513700,240
2010-03-07 16:00:00,1.513700,1.513700,1.513700,1.513700,240
2010-03-07 20:00:00,1.513700,1.516650,1.512600,1.514150,240
2010-03-08 00:00:00,1.514200,1.518600,1.512850,1.516750,240
2010-03-08 04:00:00,1.516750,1.519400,1.513300,1.517500,240
